task,concept,timestamp_ms,task_concept_ef_hits,task_suffixtask_concept_ef_hits,task_suffixtest_concept_ef_hits,task_suffixgame_concept_ef_hits,task_concept_hits,task_suffixtask_concept_hits,task_suffixtest_concept_hits,task_suffixgame_concept_hits,concept_hits,concept_ef_hits,task_hits,task_suffixtask_hits,task_suffixtest_hits,task_suffixgame_hits,task_ef_hits,task_suffixtask_ef_hits,task_suffixgame_ef_hits,task_suffixtest_ef_hits
Delayed Alternation,Sequencing,1578926950599,0,0,0,0,1,1,0,0
Delayed Alternation,Shifting,1578926957012,2,1,0,0,3,2,0,0
Delayed Alternation,Strategic Retrieval,1578926963507,0,0,0,0,0,0,0,0
Delayed Alternation,Switching,1578926969965,0,0,0,0,5,2,0,0
Delayed Alternation,Updating,1578926977336,0,0,0,0,0,0,0,0
Delayed Alternation,Verbal Processing,1578926983773,0,0,0,0,0,0,0,0
Delayed Alternation,Visuospatial Processing,1578926990311,0,0,0,0,0,0,0,0
Delayed Alternation,Volition,1578926996785,0,0,0,0,0,0,0,0
Digit Shifting,Behavioral Control,1578927003182,0,0,0,0,0,0,0,0
Digit Shifting,Behavioral Regulation,1578927009732,0,0,0,0,0,0,0,0
Digit Shifting,Central Executive,1578927016121,0,0,0,0,0,0,0,0
Digit Shifting,Cognitive Flexibility,1578927022567,0,0,0,0,0,0,0,0
Digit Shifting,Cognitive Control,1578927029026,0,0,0,0,0,0,0,0
Digit Shifting,Inhibition,1578927036421,0,0,0,0,0,0,0,0
Digit Shifting,Inference Control,1578927043885,0,0,0,0,0,0,0,0
Digit Shifting,Response Inhibition,1578927050566,0,0,0,0,0,0,0,0
Digit Shifting,Working Memory,1578927057256,0,0,0,0,0,0,0,0
Digit Shifting,Creativity,1578927063623,0,0,0,0,0,0,0,0
Digit Shifting,Deductive Reasoning,1578927070016,0,0,0,0,0,0,0,0
Digit Shifting,Dual Task Coordination,1578927076447,0,0,0,0,0,0,0,0
Digit Shifting,Effective Performance,1578927083819,0,0,0,0,0,0,0,0
Digit Shifting,Emotional Control,1578927090669,0,0,0,0,0,0,0,0
Digit Shifting,Emotional Regulation,1578927097029,0,0,0,0,0,0,0,0
Digit Shifting,Executive Control,1578927104149,0,0,0,0,0,0,0,0
Digit Shifting,Feedback Learning,1578927410014,0,0,0,0,0,0,0,0
Digit Shifting,Fluency,1578928315156,0,0,0,0,0,0,0,0
Digit Shifting,Generativity,1578930052275,0,0,0,0,0,0,0,0
Digit Shifting,Fluid Intelligence,1578930684592,0,0,0,0,0,0,0,0
Digit Shifting,Logical Reasoning,1579004084448,0,0,0,0,0,0,0,0
Digit Shifting,Relational Reasoning,1579004090966,0,0,0,0,0,0,0,0
Digit Shifting,Inhibition Control,1579004098131,0,0,0,0,0,0,0,0
Digit Shifting,Initiation,1579004104587,0,0,0,0,0,0,0,0
Digit Shifting,Mindfulness,1579004112985,0,0,0,0,0,0,0,0
Digit Shifting,Motivational Drive,1579004119444,0,0,0,0,0,0,0,0
Digit Shifting,Organization,1579004125878,0,0,0,0,0,0,0,0
Digit Shifting,Problem Solving,1579004132193,0,0,0,0,0,0,0,0
Digit Shifting,Responsive Action,1579004138616,0,0,0,0,0,0,0,0
Digit Shifting,Response Conflict,1579004145736,0,0,0,0,0,0,0,0
Digit Shifting,Reward Processing,1579004152327,0,0,0,0,0,0,0,0
Digit Shifting,Self Control,1579004158691,0,0,0,0,0,0,0,0
Digit Shifting,Sequencing,1579004166804,0,0,0,0,0,0,0,0
Digit Shifting,Shifting,1579004173282,0,0,0,0,0,0,0,0
Digit Shifting,Strategic Retrieval,1579004180439,0,0,0,0,0,0,0,0
Digit Shifting,Switching,1579004186811,0,0,0,0,0,0,0,0
Digit Shifting,Updating,1579004193201,0,0,0,0,0,0,0,0
Digit Shifting,Verbal Processing,1579004200588,0,0,0,0,0,0,0,0
Digit Shifting,Visuospatial Processing,1579004206937,0,0,0,0,0,0,0,0
Digit Shifting,Volition,1579004213381,0,0,0,0,0,0,0,0
Dimension Switching,Behavioral Control,1579004219680,0,0,0,0,0,0,0,0
Dimension Switching,Behavioral Regulation,1579004226391,0,0,0,0,0,0,0,0
Dimension Switching,Central Executive,1579004233165,0,0,0,0,0,0,0,0
Dimension Switching,Cognitive Flexibility,1579004239444,0,0,0,0,0,0,0,0
Dimension Switching,Cognitive Control,1579004245850,0,0,0,0,0,0,0,0
Dimension Switching,Inhibition,1579004252231,0,0,0,0,0,0,0,0
Dimension Switching,Inference Control,1579004258791,0,0,0,0,0,0,0,0
Dimension Switching,Response Inhibition,1579004265183,0,0,0,0,0,0,0,0
Dimension Switching,Working Memory,1579004273123,0,0,0,0,0,0,0,0
Dimension Switching,Creativity,1579004279600,0,0,0,0,0,0,0,0
Dimension Switching,Deductive Reasoning,1579004286050,0,0,0,0,0,0,0,0
Dimension Switching,Dual Task Coordination,1579004292404,0,0,0,0,0,0,0,0
Dimension Switching,Effective Performance,1579004298705,0,0,0,0,0,0,0,0
Dimension Switching,Emotional Control,1579004305090,0,0,0,0,0,0,0,0
Dimension Switching,Emotional Regulation,1579004311414,0,0,0,0,0,0,0,0
Dimension Switching,Executive Control,1579004317772,0,0,0,0,0,0,0,0
Dimension Switching,Feedback Learning,1579004324209,0,0,0,0,0,0,0,0
Dimension Switching,Fluency,1579004330592,0,0,0,0,0,0,0,0
Dimension Switching,Generativity,1579004336966,0,0,0,0,0,0,0,0
Dimension Switching,Fluid Intelligence,1579004343304,0,0,0,0,0,0,0,0
Dimension Switching,Logical Reasoning,1579004349682,0,0,0,0,0,0,0,0
Dimension Switching,Relational Reasoning,1579004356095,0,0,0,0,0,0,0,0
Dimension Switching,Inhibition Control,1579004362489,0,0,0,0,0,0,0,0
Dimension Switching,Initiation,1579004368861,0,0,0,0,0,0,0,0
Dimension Switching,Mindfulness,1579004375201,0,0,0,0,0,0,0,0
Dimension Switching,Motivational Drive,1579004381602,0,0,0,0,0,0,0,0
Dimension Switching,Organization,1579004387901,0,0,0,0,0,0,0,0
Dimension Switching,Problem Solving,1579004394277,0,0,0,0,0,0,0,0
Dimension Switching,Responsive Action,1579004400676,0,0,0,0,0,0,0,0
Dimension Switching,Response Conflict,1579004407063,0,0,0,0,0,0,0,0
Dimension Switching,Reward Processing,1579004413411,0,0,0,0,0,0,0,0
Dimension Switching,Self Control,1579004419839,0,0,0,0,0,0,0,0
Dimension Switching,Sequencing,1579004426402,0,0,0,0,0,0,0,0
Dimension Switching,Shifting,1579004432871,0,0,0,0,0,0,0,0
Dimension Switching,Strategic Retrieval,1579004439211,0,0,0,0,0,0,0,0
Dimension Switching,Switching,1579004445646,0,0,0,0,1,0,0,0
Dimension Switching,Updating,1579004452303,0,0,0,0,0,0,0,0
Dimension Switching,Verbal Processing,1579004458723,0,0,0,0,0,0,0,0
Dimension Switching,Visuospatial Processing,1579004465006,0,0,0,0,0,0,0,0
Dimension Switching,Volition,1579004471348,0,0,0,0,0,0,0,0
DCCS,Behavioral Control,1579004477794,0,0,0,0,1,0,0,0
DCCS,Behavioral Regulation,1579004484177,0,0,0,0,0,0,0,0
DCCS,Central Executive,1579004490500,0,0,0,0,0,0,0,0
DCCS,Cognitive Flexibility,1579004496901,7,1,0,0,14,4,0,0
DCCS,Cognitive Control,1579004503425,6,0,0,0,9,0,0,0
DCCS,Inhibition,1579004509883,5,1,0,0,12,2,0,0
DCCS,Inference Control,1579004516304,0,0,0,0,0,0,0,0
DCCS,Response Inhibition,1579004522775,0,0,0,0,1,0,0,0
DCCS,Working Memory,1579004529150,1,0,0,0,3,1,0,0
DCCS,Creativity,1579004536197,0,0,0,0,0,0,0,0
DCCS,Deductive Reasoning,1579004542525,0,0,0,0,0,0,0,0
DCCS,Dual Task Coordination,1579004548917,0,0,0,0,0,0,0,0
DCCS,Effective Performance,1579004555276,0,0,0,0,0,0,0,0
DCCS,Emotional Control,1579004561642,0,0,0,0,0,0,0,0
DCCS,Emotional Regulation,1579004568023,0,0,0,0,0,0,0,0
DCCS,Executive Control,1579004574344,1,0,0,0,2,0,0,0
DCCS,Feedback Learning,1579004580682,0,0,0,0,0,0,0,0
DCCS,Fluency,1579004587037,0,0,0,0,0,0,0,0
DCCS,Generativity,1579004593402,0,0,0,0,0,0,0,0
DCCS,Fluid Intelligence,1579004599775,0,0,0,0,0,0,0,0
DCCS,Logical Reasoning,1579004606347,0,0,0,0,0,0,0,0
DCCS,Relational Reasoning,1579004612702,0,0,0,0,0,0,0,0
DCCS,Inhibition Control,1579004619049,0,0,0,0,0,0,0,0
DCCS,Initiation,1579004625948,0,0,0,0,1,0,0,0
DCCS,Mindfulness,1579004632277,1,0,0,0,1,0,0,0
DCCS,Motivational Drive,1579004640842,0,0,0,0,0,0,0,0
DCCS,Organization,1579004647182,0,0,0,0,4,0,0,0
DCCS,Problem Solving,1579004654948,0,0,0,0,0,0,0,0
DCCS,Responsive Action,1579004661370,0,0,0,0,0,0,0,0
DCCS,Response Conflict,1579004667759,0,0,0,0,2,0,0,0
DCCS,Reward Processing,1579004674263,1,0,0,0,1,0,0,0
DCCS,Self Control,1579004680612,0,0,0,0,0,0,0,0
DCCS,Sequencing,1579004687010,0,0,0,0,2,0,0,0
DCCS,Shifting,1579004693373,9,3,0,0,13,4,0,0
DCCS,Strategic Retrieval,1579004699705,0,0,0,0,0,0,0,0
DCCS,Switching,1579004706189,12,5,0,0,21,9,0,0
DCCS,Updating,1579004712520,1,1,0,0,2,1,0,0
DCCS,Verbal Processing,1579004718878,0,0,0,0,0,0,0,0
DCCS,Visuospatial Processing,1579004725258,0,0,0,0,0,0,0,0
DCCS,Volition,1579004731679,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Behavioral Control,1579004738046,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Behavioral Regulation,1579004744392,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Central Executive,1579004750782,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Cognitive Flexibility,1579004757120,19,1,0,0,22,3,0,0
Dimensional Change Card Sort,Cognitive Control,1579004763488,7,1,0,0,12,4,0,0
Dimensional Change Card Sort,Inhibition,1579004770893,9,2,0,0,13,5,0,0
Dimensional Change Card Sort,Inference Control,1579004777320,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Response Inhibition,1579004783704,0,0,0,0,1,0,0,0
Dimensional Change Card Sort,Working Memory,1579004790115,11,1,0,0,16,1,0,0
Dimensional Change Card Sort,Creativity,1579004796486,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Deductive Reasoning,1579004802881,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Dual Task Coordination,1579004809271,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Effective Performance,1579004815603,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Emotional Control,1579004821943,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Emotional Regulation,1579004828326,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Executive Control,1579004834637,3,3,0,0,3,3,0,0
Dimensional Change Card Sort,Feedback Learning,1579004841030,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Fluency,1579004847419,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Generativity,1579004853804,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Fluid Intelligence,1579004860181,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Logical Reasoning,1579004866527,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Relational Reasoning,1579004872867,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Inhibition Control,1579004879219,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Initiation,1579004885620,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Mindfulness,1579004891997,1,1,0,0,1,1,0,0
Dimensional Change Card Sort,Motivational Drive,1579004898373,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Organization,1579004904692,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Problem Solving,1579004911056,1,0,0,0,1,0,0,0
Dimensional Change Card Sort,Responsive Action,1579004917850,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Response Conflict,1579004924852,0,0,0,0,2,1,0,0
Dimensional Change Card Sort,Reward Processing,1579004931392,1,0,0,0,1,0,0,0
Dimensional Change Card Sort,Self Control,1579004937874,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Sequencing,1579004944323,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Shifting,1579004951274,9,5,0,0,13,6,0,0
Dimensional Change Card Sort,Strategic Retrieval,1579004957592,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Switching,1579004963906,14,5,0,0,20,9,0,0
Dimensional Change Card Sort,Updating,1579004970688,1,1,0,0,1,1,0,0
Dimensional Change Card Sort,Verbal Processing,1579004977046,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Visuospatial Processing,1579004985578,0,0,0,0,0,0,0,0
Dimensional Change Card Sort,Volition,1579004991880,0,0,0,0,0,0,0,0
Dragon,Behavioral Control,1579004998262,0,0,0,0,1,0,0,0
Dragon,Behavioral Regulation,1579005004642,0,0,0,0,0,0,0,0
Dragon,Central Executive,1579005010957,0,0,0,0,0,0,0,0
Dragon,Cognitive Flexibility,1579005017274,2,0,0,0,2,0,0,0
Dragon,Cognitive Control,1579005023698,1,0,0,0,2,0,0,0
Dragon,Inhibition,1579005030088,6,0,0,0,46,0,0,0
Dragon,Inference Control,1579005036502,0,0,0,0,0,0,0,0
Dragon,Response Inhibition,1579005042804,1,0,0,0,1,0,0,0
Dragon,Working Memory,1579005049132,3,0,0,0,3,0,0,0
Dragon,Creativity,1579005055491,0,0,0,0,0,0,0,0
Dragon,Deductive Reasoning,1579005061859,0,0,0,0,0,0,0,0
Dragon,Dual Task Coordination,1579005068256,0,0,0,0,0,0,0,0
Dragon,Effective Performance,1579005074593,0,0,0,0,0,0,0,0
Dragon,Emotional Control,1579005081102,0,0,0,0,0,0,0,0
Dragon,Emotional Regulation,1579005087537,0,0,0,0,0,0,0,0
Dragon,Executive Control,1579005093866,0,0,0,0,0,0,0,0
Dragon,Feedback Learning,1579005100202,0,0,0,0,0,0,0,0
Dragon,Fluency,1579005106571,0,0,0,0,0,0,0,0
Dragon,Generativity,1579005112951,0,0,0,0,0,0,0,0
Dragon,Fluid Intelligence,1579005119335,0,0,0,0,0,0,0,0
Dragon,Logical Reasoning,1579005125745,0,0,0,0,0,0,0,0
Dragon,Relational Reasoning,1579005132069,0,0,0,0,0,0,0,0
Dragon,Inhibition Control,1579005138529,0,0,0,0,0,0,0,0
Dragon,Initiation,1579005145112,0,0,0,0,11,0,0,0
Dragon,Mindfulness,1579005151460,0,0,0,0,1,0,0,0
Dragon,Motivational Drive,1579005157974,0,0,0,0,0,0,0,0
Dragon,Organization,1579005165326,0,0,0,0,18,0,0,0
Dragon,Problem Solving,1579005171705,0,0,0,0,0,0,0,0
Dragon,Responsive Action,1579005178025,0,0,0,0,0,0,0,0
Dragon,Response Conflict,1579005184346,0,0,0,0,0,0,0,0
Dragon,Reward Processing,1579005190670,0,0,0,0,0,0,0,0
Dragon,Self Control,1579005197051,0,0,0,0,0,0,0,0
Dragon,Sequencing,1579005203458,0,0,0,0,32,0,0,0
Dragon,Shifting,1579005209836,0,0,0,0,1,0,0,0
Dragon,Strategic Retrieval,1579005216316,0,0,0,0,0,0,0,0
Dragon,Switching,1579005222738,0,0,0,0,3,0,0,0
Dragon,Updating,1579005229158,0,0,0,0,0,0,0,0
Dragon,Verbal Processing,1579005235663,0,0,0,0,0,0,0,0
Dragon,Visuospatial Processing,1579005242003,0,0,0,0,0,0,0,0
Dragon,Volition,1579005249104,0,0,0,0,0,0,0,0
Expressive Attention,Behavioral Control,1579005256009,0,0,0,0,0,0,0,0
Expressive Attention,Behavioral Regulation,1579005262358,0,0,0,0,0,0,0,0
Expressive Attention,Central Executive,1579005268759,0,0,0,0,0,0,0,0
Expressive Attention,Cognitive Flexibility,1579005275183,0,0,0,0,0,0,0,0
Expressive Attention,Cognitive Control,1579005281579,0,0,0,0,0,0,0,0
Expressive Attention,Inhibition,1579005287925,0,0,0,0,0,0,0,0
Expressive Attention,Inference Control,1579005294302,0,0,0,0,0,0,0,0
Expressive Attention,Response Inhibition,1579005300701,0,0,0,0,0,0,0,0
Expressive Attention,Working Memory,1579005306977,0,0,0,0,0,0,0,0
Expressive Attention,Creativity,1579005313402,0,0,0,0,0,0,0,0
Expressive Attention,Deductive Reasoning,1579005319828,0,0,0,0,0,0,0,0
Expressive Attention,Dual Task Coordination,1579005327098,0,0,0,0,0,0,0,0
Expressive Attention,Effective Performance,1579005333556,0,0,0,0,0,0,0,0
Expressive Attention,Emotional Control,1579005340006,0,0,0,0,0,0,0,0
Expressive Attention,Emotional Regulation,1579005346352,0,0,0,0,0,0,0,0
Expressive Attention,Executive Control,1579005352756,0,0,0,0,0,0,0,0
Expressive Attention,Feedback Learning,1579005359253,0,0,0,0,0,0,0,0
Expressive Attention,Fluency,1579005365669,0,0,0,0,0,0,0,0
Expressive Attention,Generativity,1579005372377,0,0,0,0,0,0,0,0
Expressive Attention,Fluid Intelligence,1579005379762,0,0,0,0,0,0,0,0
Expressive Attention,Logical Reasoning,1579005386048,0,0,0,0,0,0,0,0
Expressive Attention,Relational Reasoning,1579005392485,0,0,0,0,0,0,0,0
Expressive Attention,Inhibition Control,1579005398799,0,0,0,0,0,0,0,0
Expressive Attention,Initiation,1579005405081,0,0,0,0,0,0,0,0
Expressive Attention,Mindfulness,1579005411598,0,0,0,0,0,0,0,0
Expressive Attention,Motivational Drive,1579005417969,0,0,0,0,0,0,0,0
Expressive Attention,Organization,1579005424402,0,0,0,0,0,0,0,0
Expressive Attention,Problem Solving,1579005430889,0,0,0,0,0,0,0,0
Expressive Attention,Responsive Action,1579005437292,0,0,0,0,0,0,0,0
Expressive Attention,Response Conflict,1579005443664,0,0,0,0,0,0,0,0
Expressive Attention,Reward Processing,1579005450060,0,0,0,0,0,0,0,0
Expressive Attention,Self Control,1579005456532,0,0,0,0,0,0,0,0
Expressive Attention,Sequencing,1579005462916,0,0,0,0,0,0,0,0
Expressive Attention,Shifting,1579005469411,0,0,0,0,0,0,0,0
Expressive Attention,Strategic Retrieval,1579005475855,0,0,0,0,0,0,0,0
Expressive Attention,Switching,1579005482339,0,0,0,0,0,0,0,0
Expressive Attention,Updating,1579005489117,0,0,0,0,0,0,0,0
Expressive Attention,Verbal Processing,1579005495510,0,0,0,0,0,0,0,0
Expressive Attention,Visuospatial Processing,1579005501882,0,0,0,0,0,0,0,0
Expressive Attention,Volition,1579005508256,0,0,0,0,0,0,0,0
Flanker,Behavioral Control,1579005514770,0,0,0,0,4,3,0,0
Flanker,Behavioral Regulation,1579005521191,0,0,0,0,5,5,0,0
Flanker,Central Executive,1579005527628,2,0,0,0,4,2,0,0
Flanker,Cognitive Flexibility,1579005534129,7,6,0,0,17,14,0,0
Flanker,Cognitive Control,1579005540547,98,77,0,0,398,308,0,0
Flanker,Inhibition,1579005547359,77,50,5,0,296,199,8,0
Flanker,Inference Control,1579005553978,0,0,0,0,0,0,0,0
Flanker,Response Inhibition,1579005560385,18,12,0,0,77,59,0,0
Flanker,Working Memory,1579005566907,34,18,4,0,108,62,11,0
Flanker,Creativity,1579005573331,2,2,0,0,4,4,0,0
Flanker,Deductive Reasoning,1579005579780,0,0,0,0,0,0,0,0
Flanker,Dual Task Coordination,1579005586206,0,0,0,0,0,0,0,0
Flanker,Effective Performance,1579005592636,0,0,0,0,0,0,0,0
Flanker,Emotional Control,1579005599063,0,0,0,0,0,0,0,0
Flanker,Emotional Regulation,1579005605436,0,0,0,0,1,1,0,0
Flanker,Executive Control,1579005611740,67,36,0,0,133,84,0,0
Flanker,Feedback Learning,1579005618151,0,0,0,0,0,0,0,0
Flanker,Fluency,1579005624531,6,5,1,0,12,9,2,0
Flanker,Generativity,1579005630855,0,0,0,0,0,0,0,0
Flanker,Fluid Intelligence,1579005637204,0,0,0,0,4,2,0,0
Flanker,Logical Reasoning,1579005643568,0,0,0,0,0,0,0,0
Flanker,Relational Reasoning,1579005649939,0,0,0,0,0,0,0,0
Flanker,Inhibition Control,1579005656368,0,0,0,0,3,3,0,0
Flanker,Initiation,1579005662847,5,4,1,0,13,11,1,0
Flanker,Mindfulness,1579005669182,4,3,0,0,9,6,0,0
Flanker,Motivational Drive,1579005675655,0,0,0,0,0,0,0,0
Flanker,Organization,1579005682013,3,0,0,0,27,9,0,0
Flanker,Problem Solving,1579005688455,0,0,0,0,2,2,0,0
Flanker,Responsive Action,1579005694874,0,0,0,0,0,0,0,0
Flanker,Response Conflict,1579005701216,17,13,0,0,104,78,0,0
Flanker,Reward Processing,1579005707592,1,1,0,0,5,4,0,0
Flanker,Self Control,1579005713946,0,0,0,0,5,4,0,0
Flanker,Sequencing,1579005720444,1,1,0,0,3,1,0,0
Flanker,Shifting,1579005726963,8,3,1,0,18,8,3,0
Flanker,Strategic Retrieval,1579005733377,0,0,0,0,0,0,0,0
Flanker,Switching,1579005739721,23,13,0,0,63,32,1,0
Flanker,Updating,1579005746184,9,5,0,0,18,11,0,0
Flanker,Verbal Processing,1579005752687,0,0,0,0,0,0,0,0
Flanker,Visuospatial Processing,1579005759409,0,0,0,0,1,0,0,0
Flanker,Volition,1579005765970,0,0,0,0,0,0,0,0
Flexibility,Behavioral Control,1579005772362,4,0,0,0,35,0,0,0
Flexibility,Behavioral Regulation,1579005778861,7,0,0,0,20,0,0,0
Flexibility,Central Executive,1579005785310,4,1,0,0,14,1,0,0
Flexibility,Cognitive Flexibility,1579005792354,899,14,1,0,2911,43,7,0
Flexibility,Cognitive Control,1579005798845,82,1,0,0,311,1,1,0
Flexibility,Inhibition,1579005805544,435,5,2,0,2169,13,2,0
Flexibility,Inference Control,1579005820597,0,0,0,0,0,0,0,0
Flexibility,Response Inhibition,1579005827849,116,1,0,0,214,4,0,0
Flexibility,Working Memory,1579005835346,498,8,1,0,1165,14,2,0
Flexibility,Creativity,1579005841939,12,0,0,0,326,1,0,0
Flexibility,Deductive Reasoning,1579005849137,1,0,0,0,5,0,0,0
Flexibility,Dual Task Coordination,1579005855498,0,0,0,0,0,0,0,0
Flexibility,Effective Performance,1579005861795,0,0,0,0,4,0,0,0
Flexibility,Emotional Control,1579005868229,10,0,0,0,19,0,0,0
Flexibility,Emotional Regulation,1579005874593,6,0,0,0,34,1,0,0
Flexibility,Executive Control,1579005881057,63,2,0,0,132,2,0,0
Flexibility,Feedback Learning,1579005887437,0,0,0,0,5,0,0,0
Flexibility,Fluency,1579005893738,166,2,1,0,493,4,1,0
Flexibility,Generativity,1579005900247,15,0,0,0,21,0,0,0
Flexibility,Fluid Intelligence,1579005907222,8,0,0,0,28,0,0,0
Flexibility,Logical Reasoning,1579005913530,1,0,0,0,3,0,0,0
Flexibility,Relational Reasoning,1579005919904,0,0,0,0,1,0,0,0
Flexibility,Inhibition Control,1579005926267,4,0,0,0,7,0,0,0
Flexibility,Initiation,1579005932673,27,0,0,0,601,0,0,0
Flexibility,Mindfulness,1579005939037,5,0,0,0,189,1,0,0
Flexibility,Motivational Drive,1579005945440,1,0,0,0,1,0,0,0
Flexibility,Organization,1579005951978,44,0,0,0,1651,0,2,0
Flexibility,Problem Solving,1579005958545,75,1,0,0,421,6,0,0
Flexibility,Responsive Action,1579005964986,0,0,0,0,0,0,0,0
Flexibility,Response Conflict,1579005971347,2,0,0,0,8,0,0,0
Flexibility,Reward Processing,1579005977701,2,0,0,0,23,0,0,0
Flexibility,Self Control,1579005984076,17,0,0,0,59,0,0,0
Flexibility,Sequencing,1579005990448,23,0,0,0,708,0,1,0
Flexibility,Shifting,1579005996862,248,3,0,0,865,12,0,0
Flexibility,Strategic Retrieval,1579006003272,0,0,0,0,0,0,0,0
Flexibility,Switching,1579006009602,131,4,0,0,1054,9,0,0
Flexibility,Updating,1579006016026,35,1,0,0,218,2,0,0
Flexibility,Verbal Processing,1579006022401,1,0,0,0,7,0,0,0
Flexibility,Visuospatial Processing,1579006028803,2,0,0,0,7,0,0,0
Flexibility,Volition,1579006035279,1,0,0,0,12,0,0,0
Flexible Item Selection,Behavioral Control,1579006041609,1,0,0,0,1,0,0,0
Flexible Item Selection,Behavioral Regulation,1579006047964,0,0,0,0,0,0,0,0
Flexible Item Selection,Central Executive,1579006054332,0,0,0,0,0,0,0,0
Flexible Item Selection,Cognitive Flexibility,1579006060688,3,3,0,0,5,5,0,0
Flexible Item Selection,Cognitive Control,1579006067004,0,0,0,0,0,0,0,0
Flexible Item Selection,Inhibition,1579006073417,0,0,0,0,0,0,0,0
Flexible Item Selection,Inference Control,1579006079840,0,0,0,0,0,0,0,0
Flexible Item Selection,Response Inhibition,1579006086273,0,0,0,0,0,0,0,0
Flexible Item Selection,Working Memory,1579006092760,2,2,0,0,3,2,0,0
Flexible Item Selection,Creativity,1579006099191,0,0,0,0,0,0,0,0
Flexible Item Selection,Deductive Reasoning,1579006105595,0,0,0,0,0,0,0,0
Flexible Item Selection,Dual Task Coordination,1579006111985,0,0,0,0,0,0,0,0
Flexible Item Selection,Effective Performance,1579006118316,0,0,0,0,0,0,0,0
Flexible Item Selection,Emotional Control,1579006124716,0,0,0,0,0,0,0,0
Flexible Item Selection,Emotional Regulation,1579006131043,0,0,0,0,0,0,0,0
Flexible Item Selection,Executive Control,1579006137358,0,0,0,0,0,0,0,0
Flexible Item Selection,Feedback Learning,1579006143740,0,0,0,0,0,0,0,0
Flexible Item Selection,Fluency,1579006150085,0,0,0,0,0,0,0,0
Flexible Item Selection,Generativity,1579006156454,0,0,0,0,0,0,0,0
Flexible Item Selection,Fluid Intelligence,1579006162801,0,0,0,0,0,0,0,0
Flexible Item Selection,Logical Reasoning,1579006169114,0,0,0,0,0,0,0,0
Flexible Item Selection,Relational Reasoning,1579006176036,0,0,0,0,0,0,0,0
Flexible Item Selection,Inhibition Control,1579006182365,0,0,0,0,0,0,0,0
Flexible Item Selection,Initiation,1579006188763,0,0,0,0,0,0,0,0
Flexible Item Selection,Mindfulness,1579006195145,0,0,0,0,0,0,0,0
Flexible Item Selection,Motivational Drive,1579006202082,0,0,0,0,0,0,0,0
Flexible Item Selection,Organization,1579006208575,0,0,0,0,0,0,0,0
Flexible Item Selection,Problem Solving,1579006215050,1,1,0,0,1,1,0,0
Flexible Item Selection,Responsive Action,1579006221430,0,0,0,0,0,0,0,0
Flexible Item Selection,Response Conflict,1579006227746,0,0,0,0,0,0,0,0
Flexible Item Selection,Reward Processing,1579006234131,0,0,0,0,0,0,0,0
Flexible Item Selection,Self Control,1579006240434,0,0,0,0,0,0,0,0
Flexible Item Selection,Sequencing,1579006246819,0,0,0,0,0,0,0,0
Flexible Item Selection,Shifting,1579006253255,1,1,0,0,1,1,0,0
Flexible Item Selection,Strategic Retrieval,1579006259634,0,0,0,0,0,0,0,0
Flexible Item Selection,Switching,1579006265980,0,0,0,0,0,0,0,0
Flexible Item Selection,Updating,1579006272375,0,0,0,0,0,0,0,0
Flexible Item Selection,Verbal Processing,1579006278797,0,0,0,0,0,0,0,0
Flexible Item Selection,Visuospatial Processing,1579006285173,0,0,0,0,0,0,0,0
Flexible Item Selection,Volition,1579006291511,0,0,0,0,0,0,0,0
Gift Delay,Behavioral Control,1579006297865,0,0,0,0,0,0,0,0
Gift Delay,Behavioral Regulation,1579006304182,0,0,0,0,0,0,0,0
Gift Delay,Central Executive,1579006310518,0,0,0,0,0,0,0,0
Gift Delay,Cognitive Flexibility,1579006316910,0,0,0,0,0,0,0,0
Gift Delay,Cognitive Control,1579006323331,0,0,0,0,0,0,0,0
Gift Delay,Inhibition,1579006329782,0,0,0,0,0,0,0,0
Gift Delay,Inference Control,1579006336224,0,0,0,0,0,0,0,0
